period,location,state,sector,fuel,generation,totalConsumptionBtu
2024,ENC,East North Central,IPP CHP,wood and wood wastes,40.07125,0.82135
2024,ENC,East North Central,Commercial Non-CHP,all fuels,151.27815,2.22923
2024,ENC,East North Central,Commercial Non-CHP,all renewables,89.38666,1.06939
2024,ENC,East North Central,Commercial Non-CHP,biomass,44.10427,0.91488
2024,ENC,East North Central,Commercial Non-CHP,bituminous coal and synthetic coal,0,0
2024,ENC,East North Central,Commercial Non-CHP,bituminous coal,0,0
2024,ENC,East North Central,Commercial Non-CHP,coal, excluding waste coal,0,0
2024,ENC,East North Central,Commercial Non-CHP,all coal products,0,0
2024,ENC,East North Central,Commercial Non-CHP,distillate fuel oil,0.48074,0.00662
2024,ENC,East North Central,Commercial Non-CHP,fossil fuels,1.19361,0.01849
2024,ENC,East North Central,Commercial Non-CHP,conventional hydroelectric,6.79338,0.02318
2024,ENC,East North Central,Commercial Non-CHP,municiapl landfill gas,44.10427,0.91488
2024,ENC,East North Central,Commercial Non-CHP,biogenic municipal solid waste,44.10427,0.91488
2024,ENC,East North Central,Commercial Non-CHP,natural gas,0.71288,0.01187
2024,ENC,East North Central,Commercial Non-CHP,natural gas & other gases,0.71288,0.01187
2024,ENC,East North Central,Commercial Non-CHP,biomass,0,0
2024,ENC,East North Central,Commercial Non-CHP,biomass,44.10427,0.91488
2024,ENC,East North Central,Commercial Non-CHP,other renewables,0,0
2024,ENC,East North Central,Commercial Non-CHP,other,53.90451,1.11817
2024,ENC,East North Central,Commercial Non-CHP,petroleum liquids,0.48074,0.00662
2024,ENC,East North Central,Commercial Non-CHP,petroleum,0.48074,0.00662
2024,ENC,East North Central,Commercial Non-CHP,renewable,96.18004,1.09257
2024,ENC,East North Central,Commercial Non-CHP,residual fuel oil,0,0
2024,ENC,East North Central,Commercial Non-CHP,solar photovoltaic,17.41139,0.05941
2024,ENC,East North Central,Commercial Non-CHP,solar,17.41139,0.05941
2024,ENC,East North Central,Commercial Non-CHP,renewable waste products,44.10427,0.91488
2024,ENC,East North Central,Commercial Non-CHP,wind,27.871,0.0951
2024,ENC,East North Central,Commercial Non-CHP,onshore wind turbine,27.871,0.0951
2024,ENC,East North Central,Commercial CHP,all fuels,1601.00413,37.69933
2024,ENC,East North Central,Commercial CHP,all renewables,39.79746,3.86343
2024,ENC,East North Central,Commercial CHP,biomass,39.79746,3.86343
2024,ENC,East North Central,Commercial CHP,bituminous coal and synthetic coal,21.25837,1.35057
2024,ENC,East North Central,Commercial CHP,bituminous coal,21.25837,1.35057
2024,ENC,East North Central,Commercial CHP,coal, excluding waste coal,21.25837,1.35057
2024,ENC,East North Central,Commercial CHP,all coal products,21.25837,1.35057
2024,ENC,East North Central,Commercial CHP,distillate fuel oil,1.1801,0.04968
2024,ENC,East North Central,Commercial CHP,fossil fuels,1561.20667,29.60294
2024,ENC,East North Central,Commercial CHP,landfill gas,8.50621,0.08757
2024,ENC,East North Central,Commercial CHP,municiapl landfill gas,8.50621,3.55096
2024,ENC,East North Central,Commercial CHP,biogenic municipal solid waste,0,3.46339
2024,ENC,East North Central,Commercial CHP,natural gas,1538.76821,28.20269
2024,ENC,East North Central,Commercial CHP,natural gas & other gases,1538.76821,28.20269
2024,ENC,East North Central,Commercial CHP,biomass,31.29125,0.31247
2024,ENC,East North Central,Commercial CHP,biomass,31.29125,3.77586
2024,ENC,East North Central,Commercial CHP,other renewables,31.29125,0.31247
2024,ENC,East North Central,Commercial CHP,other,0,4.23297
2024,ENC,East North Central,Commercial CHP,petroleum liquids,1.1801,0.04968
2024,ENC,East North Central,Commercial CHP,petroleum,1.1801,0.04968
2024,ENC,East North Central,Commercial CHP,renewable,39.79746,3.86343
2024,ENC,East North Central,Commercial CHP,residual fuel oil,0,0
2024,ENC,East North Central,Commercial CHP,renewable waste products,39.79746,3.86343
2024,ENC,East North Central,Commercial CHP,wood and wood wastes,0,0
2024,ENC,East North Central,Industrial Non-CHP,all fuels,697.39159,3.63079
2024,ENC,East North Central,Industrial Non-CHP,all renewables,80.213,0.42364
2024,ENC,East North Central,Industrial Non-CHP,biomass,16.226,0.20531
2024,ENC,East North Central,Industrial Non-CHP,distillate fuel oil,0.05566,0.00068
2024,ENC,East North Central,Industrial Non-CHP,fossil fuels,135.29288,1.56296
2024,ENC,East North Central,Industrial Non-CHP,conventional hydroelectric,48.15471,0.1643
2024,ENC,East North Central,Industrial Non-CHP,natural gas,55.74523,1.56228
2024,ENC,East North Central,Industrial Non-CHP,natural gas & other gases,135.23723,1.56228
2024,ENC,East North Central,Industrial Non-CHP,biomass,16.226,0.20531
2024,ENC,East North Central,Industrial Non-CHP,biomass,16.226,0.20531
2024,ENC,East North Central,Industrial Non-CHP,other gases,79.492,0
2024,ENC,East North Central,Industrial Non-CHP,other renewables,16.226,0.20531
2024,ENC,East North Central,Industrial Non-CHP,other,433.731,1.47989
2024,ENC,East North Central,Industrial Non-CHP,petroleum liquids,0.05566,0.00068
2024,ENC,East North Central,Industrial Non-CHP,petroleum,0.05566,0.00068
2024,ENC,East North Central,Industrial Non-CHP,renewable,128.36771,0.58794
2024,ENC,East North Central,Industrial Non-CHP,residual fuel oil,0,0
2024,ENC,East North Central,Industrial Non-CHP,solar photovoltaic,2.673,0.00912
2024,ENC,East North Central,Industrial Non-CHP,solar,2.673,0.00912
2024,ENC,East North Central,Industrial Non-CHP,renewable waste products,16.226,0.20531
2024,ENC,East North Central,Industrial Non-CHP,wind,61.314,0.20921
2024,ENC,East North Central,Industrial Non-CHP,onshore wind turbine,61.314,0.20921
2024,ENC,East North Central,Industrial CHP,all fuels,9250.33507,266.322
2024,ENC,East North Central,Industrial CHP,anthracite coal,0,0
2024,ENC,East North Central,Industrial CHP,all renewables,1049.12121,37.46106
2024,ENC,East North Central,Industrial CHP,biomass,1040.99221,37.43332
2024,ENC,East North Central,Industrial CHP,bituminous coal and synthetic coal,433.4588,19.87511
2024,ENC,East North Central,Industrial CHP,bituminous coal,433.4588,19.87511
2024,ENC,East North Central,Industrial CHP,coal, excluding waste coal,723.37486,32.31509
2024,ENC,East North Central,Industrial CHP,all coal products,723.37486,32.31509
2024,ENC,East North Central,Industrial CHP,distillate fuel oil,0,0.19223
2024,ENC,East North Central,Industrial CHP,fossil fuels,7890.9285,227.54392
2024,ENC,East North Central,Industrial CHP,conventional hydroelectric,65.338,0.22293
2024,ENC,East North Central,Industrial CHP,landfill gas,15.31062,0.23796
2024,ENC,East North Central,Industrial CHP,municiapl landfill gas,15.31062,0.23796
2024,ENC,East North Central,Industrial CHP,natural gas,4577.18419,118.04913
2024,ENC,East North Central,Industrial CHP,natural gas & other gases,7009.59041,180.7435
2024,ENC,East North Central,Industrial CHP,biomass,35.43092,0.45059
2024,ENC,East North Central,Industrial CHP,biomass,35.43092,0.45059
2024,ENC,East North Central,Industrial CHP,other gases,2432.40622,62.69437
2024,ENC,East North Central,Industrial CHP,other renewables,35.43092,0.45059
2024,ENC,East North Central,Industrial CHP,other,244.94736,1.0941
2024,ENC,East North Central,Industrial CHP,petroleum coke,147.02737,13.98394
2024,ENC,East North Central,Industrial CHP,petroleum liquids,10.93585,0.50138
2024,ENC,East North Central,Industrial CHP,petroleum,157.96322,14.48532
2024,ENC,East North Central,Industrial CHP,renewable,1114.45921,37.68399
2024,ENC,East North Central,Industrial CHP,residual fuel oil,7.64017,0.30915
2024,ENC,East North Central,Industrial CHP,solar photovoltaic,3.25,0.01109
2024,ENC,East North Central,Industrial CHP,subbituminous coal,289.91606,12.43998
2024,ENC,East North Central,Industrial CHP,solar,3.25,0.01109
2024,ENC,East North Central,Industrial CHP,renewable waste products,50.74154,0.68855
2024,ENC,East North Central,Industrial CHP,wind,4.879,0.01665
2024,ENC,East North Central,Industrial CHP,onshore wind turbine,4.879,0.01665
2024,ENC,East North Central,Industrial CHP,waste coal,0,0
2024,ENC,East North Central,Industrial CHP,wood and wood wastes,990.25067,36.74477
2024,ENC,East North Central,Residential,estimated small scale solar photovoltaic,1809.58962,0
2024,ENC,East North Central,Residential,estimated total solar photovoltaic,1809.58962,0
2024,ENC,East North Central,Residential,estimated total solar,1809.58962,0
2024,ENC,East North Central,Electric Power Sector Non-CHP,all fuels,575415.93538,4977.85342
2024,ENC,East North Central,Electric Power Sector Non-CHP,all renewables,67160.39568,260.21438
2024,ENC,East North Central,Electric Power Sector Non-CHP,biomass,2510.52321,39.61863
2024,ENC,East North Central,Electric Power Sector Non-CHP,bituminous coal and synthetic coal,76975.18176,809.14446
2024,ENC,East North Central,Electric Power Sector Non-CHP,bituminous coal,76975.18176,809.14446
2024,ENC,East North Central,Electric Power Sector Non-CHP,coal, excluding waste coal,139802.75647,1481.62041
2024,ENC,East North Central,Electric Power Sector Non-CHP,all coal products,139802.75647,1481.62041
2024,ENC,East North Central,Electric Power Sector Non-CHP,distillate fuel oil,413.20981,4.696
2024,ENC,East North Central,Electric Power Sector Non-CHP,fossil fuels,351472.50682,3098.67015
2024,ENC,East North Central,Electric Power Sector Non-CHP,hydro-electric pumped storage,-976.469,0
2024,ENC,East North Central,Electric Power Sector Non-CHP,conventional hydroelectric,4124.16358,14.07222
2024,ENC,East North Central,Electric Power Sector Non-CHP,landfill gas,1388.73029,19.71778
2024,ENC,East North Central,Electric Power Sector Non-CHP,municiapl landfill gas,1401.86959,20.00994
2024,ENC,East North Central,Electric Power Sector Non-CHP,biogenic municipal solid waste,13.1393,0.29216
2024,ENC,East North Central,Electric Power Sector Non-CHP,natural gas,209987.76378,1598.81385
2024,ENC,East North Central,Electric Power Sector Non-CHP,natural gas & other gases,209987.76378,1598.81385
2024,ENC,East North Central,Electric Power Sector Non-CHP,nuclear,153586.492,1603.88409
2024,ENC,East North Central,Electric Power Sector Non-CHP,biomass,12.23953,0.11348
2024,ENC,East North Central,Electric Power Sector Non-CHP,biomass,25.37884,0.40564
2024,ENC,East North Central,Electric Power Sector Non-CHP,other renewables,12.23953,0.11348
2024,ENC,East North Central,Electric Power Sector Non-CHP,other,48.8463,1.0126
2024,ENC,East North Central,Electric Power Sector Non-CHP,petroleum coke,1262.99128,13.41416
2024,ENC,East North Central,Electric Power Sector Non-CHP,petroleum liquids,418.99529,4.82173
2024,ENC,East North Central,Electric Power Sector Non-CHP,petroleum,1681.98657,18.23589
2024,ENC,East North Central,Electric Power Sector Non-CHP,refined coal,0,0
2024,ENC,East North Central,Electric Power Sector Non-CHP,renewable,71284.55926,274.28659
2024,ENC,East North Central,Electric Power Sector Non-CHP,residual fuel oil,5.70948,0.12424
2024,ENC,East North Central,Electric Power Sector Non-CHP,solar photovoltaic,14866.65147,50.7354
2024,ENC,East North Central,Electric Power Sector Non-CHP,subbituminous coal,62827.57471,672.47595
2024,ENC,East North Central,Electric Power Sector Non-CHP,solar,14866.65147,50.7354
2024,ENC,East North Central,Electric Power Sector Non-CHP,renewable waste products,1414.10913,20.12342
2024,ENC,East North Central,Electric Power Sector Non-CHP,wind,49783.221,169.86035
2024,ENC,East North Central,Electric Power Sector Non-CHP,onshore wind turbine,49783.221,169.86035
2024,ENC,East North Central,Electric Power Sector Non-CHP,waste oil and other oils,0.076,0.00149
2024,ENC,East North Central,Electric Power Sector Non-CHP,wood and wood wastes,1096.41408,19.49521
2024,ENC,East North Central,Independent Power Producers,all fuels,379643.91436,3201.15615
2024,ENC,East North Central,Independent Power Producers,all renewables,54605.75081,208.4528
2024,ENC,East North Central,Independent Power Producers,biomass,1949.48847,28.78963
2024,ENC,East North Central,Independent Power Producers,bituminous coal and synthetic coal,40184.5376,406.90977
2024,ENC,East North Central,Independent Power Producers,bituminous coal,40184.5376,406.90977
2024,ENC,East North Central,Independent Power Producers,coal, excluding waste coal,53890.28106,564.39033
2024,ENC,East North Central,Independent Power Producers,all coal products,53890.28106,564.39033
2024,ENC,East North Central,Independent Power Producers,distillate fuel oil,126.9648,1.37901
2024,ENC,East North Central,Independent Power Producers,estimated small scale solar photovoltaic,0,0
2024,ENC,East North Central,Independent Power Producers,fossil fuels,197321.8579,1661.4389
2024,ENC,East North Central,Independent Power Producers,conventional hydroelectric,380.439,1.29805
2024,ENC,East North Central,Independent Power Producers,landfill gas,1227.67863,17.54189
2024,ENC,East North Central,Independent Power Producers,municiapl landfill gas,1227.67863,17.54189
2024,ENC,East North Central,Independent Power Producers,natural gas,140722.24383,1065.32839
2024,ENC,East North Central,Independent Power Producers,natural gas & other gases,142303.18373,1082.15379
2024,ENC,East North Central,Independent Power Producers,nuclear,127305.716,1329.40291
2024,ENC,East North Central,Independent Power Producers,biomass,33.64311,0.41542
2024,ENC,East North Central,Independent Power Producers,biomass,33.64311,0.41542
2024,ENC,East North Central,Independent Power Producers,other gases,1580.93991,16.82541
2024,ENC,East North Central,Independent Power Producers,other renewables,33.64311,0.41542
2024,ENC,East North Central,Independent Power Producers,other,30.15065,0.56349
2024,ENC,East North Central,Independent Power Producers,petroleum coke,1001.42832,13.51578
2024,ENC,East North Central,Independent Power Producers,petroleum liquids,126.9648,1.37901
2024,ENC,East North Central,Independent Power Producers,petroleum,1128.39311,14.89478
2024,ENC,East North Central,Independent Power Producers,refined coal,0,0
2024,ENC,East North Central,Independent Power Producers,renewable,54986.18981,209.75085
2024,ENC,East North Central,Independent Power Producers,solar photovoltaic,10346.74747,35.3031
2024,ENC,East North Central,Independent Power Producers,subbituminous coal,13705.74346,157.48056
2024,ENC,East North Central,Independent Power Producers,solar,10346.74747,35.3031
2024,ENC,East North Central,Independent Power Producers,estimated total solar photovoltaic,10346.74747,0
2024,ENC,East North Central,Independent Power Producers,estimated total solar,10346.74747,0
2024,ENC,East North Central,Independent Power Producers,renewable waste products,1261.32174,17.95732
2024,ENC,East North Central,Independent Power Producers,wind,42309.51487,144.36007
2024,ENC,East North Central,Independent Power Producers,onshore wind turbine,42309.51487,144.36007
2024,ENC,East North Central,Independent Power Producers,waste oil and other oils,0,0
2024,ENC,East North Central,Independent Power Producers,wood and wood wastes,688.16673,10.83231
2024,ENC,East North Central,Coal Consumption,all fuels,0,0
2024,ENC,East North Central,Coal Consumption,fossil fuels,0,0
2024,ENC,East North Central,Coal Consumption,natural gas,0,0
2024,ENC,East North Central,Coal Consumption,natural gas & other gases,0,0
2024,ENC,East North Central,All Commercial,all fuels,1752.28229,39.92856
2024,ENC,East North Central,All Commercial,all renewables,129.18412,4.93281
2024,ENC,East North Central,All Commercial,biomass,83.90173,4.77831
2024,ENC,East North Central,All Commercial,bituminous coal and synthetic coal,21.25837,1.35057
2024,ENC,East North Central,All Commercial,bituminous coal,21.25837,1.35057
2024,ENC,East North Central,All Commercial,coal, excluding waste coal,21.25837,1.35057
2024,ENC,East North Central,All Commercial,all coal products,21.25837,1.35057
2024,ENC,East North Central,All Commercial,distillate fuel oil,1.66083,0.0563
2024,ENC,East North Central,All Commercial,estimated small scale solar photovoltaic,1404.58876,0
2024,ENC,East North Central,All Commercial,fossil fuels,1562.40029,29.62143
2024,ENC,East North Central,All Commercial,conventional hydroelectric,6.79338,0.02318
2024,ENC,East North Central,All Commercial,landfill gas,8.50621,0.08757
2024,ENC,East North Central,All Commercial,municiapl landfill gas,52.61048,4.46584
2024,ENC,East North Central,All Commercial,biogenic municipal solid waste,44.10427,4.37827
2024,ENC,East North Central,All Commercial,natural gas,1539.48109,28.21456
2024,ENC,East North Central,All Commercial,natural gas & other gases,1539.48109,28.21456
2024,ENC,East North Central,All Commercial,biomass,31.29125,0.31247
2024,ENC,East North Central,All Commercial,biomass,75.39552,4.69074
2024,ENC,East North Central,All Commercial,other renewables,31.29125,0.31247
2024,ENC,East North Central,All Commercial,other,53.90451,5.35114
2024,ENC,East North Central,All Commercial,petroleum liquids,1.66083,0.0563
2024,ENC,East North Central,All Commercial,petroleum,1.66083,0.0563
2024,ENC,East North Central,All Commercial,renewable,135.9775,4.95599
2024,ENC,East North Central,All Commercial,residual fuel oil,0,0
2024,ENC,East North Central,All Commercial,solar photovoltaic,17.41139,0.05941
2024,ENC,East North Central,All Commercial,solar,17.41139,0.05941
